topic,title,text,date,author,source,channel,language
willsmith,"PEGGIO DI PASQUALE BRUNO! DOPO IL CARTONE A CHRIS ROCK, WILL SMITH VIENE SQUALIFICATO DALL’ACADEMY: NON POTRÀ PARTECIPARE AGLI OSCAR PER 10 ANNI - ULTERIORI AZIONI NEI SUOI CONFRONTI SONO ATTESE NEI PROSSIMI GIORNI – L’IRONIA DI SELVAGGIA: “IL DASPO DEGLI OSCAR”. E SUI SOCIAL SI SCATENANO: “WILL SMITH HA ANCHE L’OBBLIGO DI FIRMA? SE AVESSE TIRATO UN PUGNO INVECE CHE UN CEFFONE GLI AVREBBERO APERTO LE PORTE DI GUANTANAMO ?”","Il daspo per gli Oscar. #WillSmith — Selvaggia Lucarelli (@stanzaselvaggia) April 8, 2022     Chiara Maffioletti Per corriere.it     meme sullo schiaffo di will smith 5 Will Smith non potrà partecipare agli Oscar per 10 anni. L’Academy Award ha messo al bando…",2022-04-09T05:50:12Z,,newsApi,Dagospia.com,english
willsmith,Il tweet bombing all’account verificato di Will Smith che non è Will Smith,"L'account Twitter verificato @willsmith non appartiene all'attore ma a un podcaster e gamer che, in questi giorni, ne ha parecchie da raccontare 
L'articolo Il tweet bombing all’account verificato di Will Smith che non è Will Smith proviene da Giornalettismo.",2022-04-04T14:24:09Z,Ilaria Roncone,newsApi,Giornalettismo.com,english
willsmith,Amy Schumer Responds To The Backlash To Her ‘Triggered And Traumatized’ Comment About Will Smith’s Oscars Slap,"Getty Image


Amy Schumer went on ""The Howard Stern Show"" to discuss all things Slap-related.",2022-04-13T18:40:21Z,Josh Kurp,newsApi,UPROXX,english
willsmith,Old Video Of 2Pac & Jada Pinkett Dancing To DJ Jazzy Jeff & The Fresh Prince Resurfaces,The 1988 video is making the rounds on TikTok in the wake of the Chris Rock Oscars debacle.,2022-04-12T21:33:15Z,Kyle Eustice,newsApi,HipHopDX,english
willsmith,Un vídeo muestra cómo reaccionó Jada Pinkett a la bofetada de Will Smith a Chris Rock en los Oscar,"Cinco días después, el bofetón de Will Smith a Chris Rock durante la gala de los Oscar 2022 sigue dominando la conversación cultural. Mientras el relato de la Academia de Cine de Hollywood se pone en duda -si bien recalcan que se ordenó a Smith abandonar la c…",2022-04-01T14:21:27Z,Redacción verTele,newsApi,Eldiario.es,english
willsmith,Κρις Ροκ: Πανικός στο πρώτο σόου του κωμικού μετά το χαστούκι του Γουίλ Σμιθ στα Όσκαρ,"Μετά το ιστορικό χαστούκι από τον Γουίλ Σμιθ την βραδιά των Όσκαρ, αναστάτωση προκλήθηκε κατά την διάρκεια του show του Κρις Ροκ, στο θέατρο Wilbur στη Βοστώνη την Τετάρτη (30.03.2022). Δύο θεατές διέκοψαν τον 57χρονο κωμικό, καθώς εξοργίστηκε από το μέτρο κα…",2022-04-01T05:34:23Z,Βασω Δελημητρου,newsApi,Newsit.gr,english
willsmith,Ricky Gervais Defends Chris Rock Riffing on Jada Smith’s Hair: ‘Tamest Joke I Would Have Ever Told’,"Ricky Gervais offered an emotional appeal to comedians to be more thoughtful and sensitive when crafting material about celebrities, their lifestyles and their bodies, stressing the importance of curtailing potentially harmful criticism — like what Jada Pinke…",2022-04-08T14:00:32Z,Josh Dickey,newsApi,TheWrap,english
willsmith,Amy Schumer Sets The Record Straight On That Alec Baldwin Oscars Joke,"""I am saying anything I want at my live shows,"" the ""Life & Beth"" star told followers on Tuesday.",2022-04-13T22:11:07Z,Carly Ledbetter,newsApi,HuffPost,english
willsmith,Quinze dúvidas para solicitações no INSS,"Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br Quinze dúvidas para solicitações no INSS As novas regras que entraram em vigor há 2 anos e 4 meses, com a reforma da Previdência (em vigor desde 13 de novembro de 2019), trouxeram muitas dúvidas para os trabalhadores que sonham pedir aposentadoria ao Instituto Nacional do Seguro Social (INSS) e até para os que já recebem benefícios. […] Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br",2022-05-02 02:08:34,['Redação Portal'],news Data API,mixvale,english
willsmith,Riverdale Fans Can't Stop Comparing Season 6 Plot Twist to Avengers: Endgame,"This season on Riverdale, the town's heroes have found themselves facing a threat like nothing before -- which is saying something, given some of the wild threats the Town With Pep has faced. The arrival of the mysterious Percival Pickens (Chris O'Shea) soon lead to a power struggle over control of the town's future and, ...",2022-05-02 02:02:00,['Nicole Drum'],news Data API,comicbook,english
willsmith,2023: Ohanaeze Faults Northern Elders Over Zoning Rejection,"Apex Igbo Social-cultural organisation, Ohanaeze Ndigbo, has berated Northern Elders Forum (NEF) for kicking against zoning for the 2023 presidential election. A statement issued by the spokesman of Ohanaeze, Dr. Alex Ogbonnia, said the elders made their position known in a communique signed by the former vice-chancellor of the Plateau State University, Prof Doknan Danjuma […]",2022-05-02 02:00:28,['Nnamdi Mbawike'],news Data API,leadership,english
willsmith,"Elon Musk, Mark Cuban Discuss Using Dogecoin to Solve Twitter Spam Problem",Shark Tank star Mark Cuban has come up with a way to solve Twitter’s spam problem using the meme cryptocurrency dogecoin (DOGE). Tesla and Spacex CEO Elon Musk agrees that it is “not a bad idea.” Twitter recently accepted Musk’s buyout offer. Elon Musk Optimistic About Mark Cuban’s Dogecoin Idea Tesla CEO Elon Musk has […],2022-05-02 02:00:16,['Kevin Helms'],news Data API,bitcoin,english
willsmith,รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7,Social Express EP.7 The post รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7 appeared first on INN News.,2022-05-02 02:00:12,['chalita_k'],news Data API,innnews,english
willsmith,Scholarship for students with disabilities,"Social Welfare Department, Assam, has invited applications from ‘Students with Disabilities Pursuing Medical and Technical Education’ for scholarship",2022-05-02 01:55:00,['Sentinel Digital Desk'],news Data API,sentinel,english
willsmith,"Before She Married Justin, Hailey Bieber Came From a Musical Family","Hailey and Justin Bieber are a match made in celebrity heaven, according to some. The former comes from a celebrity family featuring a famous composer.",2022-05-02 01:55:00,['Michelle Cason'],news Data API,cheatsheet,english
willsmith,"PM Vows To Fight Big Tech, Social Media Giants","Scott Morrison has pledged his government will “continue its world-leading reforms” in the field of online safety should it be reelected, announcing a slew of new eSafety policies. The major policy that will have real-world impacts is the pledge to ensure smartphones and tablets have “strong parental controls installed that are easier to find and... Read More",2022-05-02 01:51:59,['Nathan Jolly'],news Data API,channelnews,english
willsmith,Guaidó: Desde ya tenemos que salir a la calle para exigir la fecha de elecciones libres,"  El presidente encargado de Venezuela, Juan Guaidó, hizo un llamado a los venezolanos en todo el país para movilizarse y exigir fecha para elecciones […]",2022-05-02 01:50:37,['García Sequera'],news Data API,lapatilla,english
willsmith,Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81,"Robert ‘RazerGuy’ Krakoff, the co-founder of peripheral maker Razer and pioneer of the gaming house, has died at 81. Krakoff’s... The post Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81 appeared first on Kotaku Australia.",2022-05-02 01:48:37,['David Smith'],news Data API,kotaku,english
srilanka,"SriLanka: premier parlerà a nazione, stop vendita carburante",Attesa in Sri Lanka per il discorso che il Premier Mahinda Rajapaksa rivolgerà questa sera alla nazione. (ANSA),2022-04-11T15:32:03Z,,newsApi,ANSA.it,english
srilanka,"Sri Lankan newspapers cut down on pages, editions to continue printing amid economic crisis","Everywhere, news consumption spikes during times of upheaval, turmoil, and disaster. Sri Lanka is no different, and media houses are trying to keep the news flowing, also keeping pace with social media.",2022-04-10T04:09:11Z,Nirupama Subramanian,newsApi,The Indian Express,english
srilanka,India sends 40k MT diesel to Sri Lanka; rice supply soon - Hindustan Times,"<ol><li>India sends 40k MT diesel to Sri Lanka; rice supply soon  Hindustan Times
</li><li>India Delivers 40000 MT Of Diesel To Sri Lanka | Breaking News  India Today
</li><li>40,000 MT diesel from India reaches crisis-hit Lanka as it struggles to mitigate …",2022-04-02T17:47:10Z,Agencies,newsApi,Hindustan Times,english
srilanka,"India Delivers 50,000 Tons of Fuel to Sri Lanka to Help Mitigate Economic Crisis","MOSCOW (Sputnik) - India has delivered 40,000 tons of diesel and 6,000 tons of fuel to Sri Lanka amid persisting economic downturn and mounting public discontent in the country, the Indian embassy in Sri Lanka said on Saturday.",2022-04-02T16:40:39Z,Sputnik International,newsApi,Sputnik International,english
srilanka,Sri Lanka Cabinet Offers To Resign As Out-of-Control Inflation Sparks Widespread Social Unrest,"By Tyler Durden Update (1535ET): Bloomberg reports that Sri Lanka’s cabinet has submitted its resignation, a ruling party member said, amid rising public anger about...
Sri Lanka Cabinet Offers To Resign As Out-of-Control Inflation Sparks Widespread Social Un…",2022-04-03T22:34:18Z,Activist Post,newsApi,Activistpost.com,english
srilanka,"Sri Lanka Crisis LIVE: New FinMin Ali Sabry Resigns; IMF says 'Very Closely' Monitoring Political, Economic - News18","<ol><li>Sri Lanka Crisis LIVE: New FinMin Ali Sabry Resigns; IMF says 'Very Closely' Monitoring Political, Economic  News18
</li><li>Sri Lanka Crisis: Anger Against President Gotabaya Rajapaksa Mounts As Protestors Ask Him To Resign  India Today
</li><li>La…",2022-04-05T10:23:09Z,News Desk,newsApi,News18,english
srilanka,Sri Lanka central bank governor submits resignation amid crisis,Ajith Nivard Cabraal's announcement came after all of the country's cabinet ministers resigned.,2022-04-04T07:12:51Z,BBC,newsApi,Yahoo Entertainment,english
srilanka,"View, Review: Hunger stops play","Cricket could be the least of Sri Lanka’s immediate concerns, when there is an acute shortage for food and fuel, but a great cricketing culture could be lost forever.",2022-04-10T04:29:18Z,Sandip G,newsApi,The Indian Express,english
srilanka,Links 4/8/2022,Our popular daily links,2022-04-08T10:58:05Z,Lambert Strether,newsApi,Nakedcapitalism.com,english
srilanka,Social Media Platforms in Sri Lanka Briefly Restricted Amidst Curfew and Protests,"By Rezwan On the evening of Sunday, April 3, 2022, global Internet monitor NetBlocks reported that access to major social media platforms (Facebook, YouTube, Twitter,...
Social Media Platforms in Sri Lanka Briefly Restricted Amidst Curfew and Protests",2022-04-04T14:10:26Z,Activist Post,newsApi,Activistpost.com,english
srilanka,"SriLanka: premier parlerà a nazione, stop vendita carburante",Attesa in Sri Lanka per il discorso che il Premier Mahinda Rajapaksa rivolgerà questa sera alla nazione. (ANSA),2022-04-11T14:21:34Z,,newsApi,ANSA.it,english
srilanka,"Sri Lanka#39;s Cabinet of Ministers resign with immediate effect, as country faces its worst economic crisis of all time","Speaking to reporters, Education Minister and Leader of the House, Dinesh Gunawardena said the Cabinet Ministers handed over their resignations to Prime Minister Mahinda Rajapaksa.",2022-04-04T00:52:58Z,,newsApi,Moneycontrol,english
srilanka,Neighbouring Countries of India,"With a total area of 3,287,263 sq km area, India is the seventh-largest country in the world. From North to South, it lies between 8°4’N… Read More
The post Neighbouring Countries of India appeared first on GeeksforGeeks.",2022-04-24T06:54:43Z,Taiyab Mustafiz,newsApi,Geeksforgeeks.org,english
srilanka,"आर्थिक संकट के समाधान में विफल रहे तो लाएंगे अविश्वास प्रस्ताव, श्रीलंका की मुख्य विपक्षी पार्टी ने दिए ये बड़े संकेत",Srilanaka Economical Crisis: श्रीलंका में जारी आर्थिक संकट के बीच अब सरकार के खिलाफ अविश्वास प्रस्ताव की तैयारी शुरू कर दी गई है। चरमराई आर्थिक व्यवस्था को संभालने में नाकाम रही राजपक्षे सरकार के खिलाफ विपक्षी दलों ने समय पर कार्रवाई नहीं होने की स्थिति में इ…,2022-04-08T23:08:59Z,,newsApi,The Times of India,english
srilanka,"श्रीलंका में हटा आपातकाल, राष्ट्रपति गोटाबाया राजपक्षे ने देर रात किया ऐलान",राष्ट्रपति गोटबाया राजपक्षे (Gotabaya Rjpaksa) ने मंगलवार देर रात गजट अधिसूचना जारी करते हुए श्रीलंका में आपातकाल (Emergency in Srilanka) को तत्काल प्रभाव से हटा दिया। देश में बढ़ते संकट के बीच एक अप्रैल को आपातकाल लागू किया गया था।,2022-04-05T23:27:13Z,,newsApi,The Times of India,english
srilanka,क्या गोटबाया राजपक्षे की हालत इमरान खान वाली होगी? विपक्ष ने तैयार कर लिया है एंजेंडा,"राजपक्षे परिवार के अहम सदस्यों के साथ 2019 से इस द्वीप देश की सत्ता में हैं। मंगलवार को उनकी सरकार से 42 सांसदों ने समर्थन वापस ले लिया था, जिसके बाद से राष्ट्रपति राजपक्षे की सरकार अल्पमत में आ गई और उनके इस्तीफे की मांग जोर पकड़ने लगी। श्रीलंका के वरिष्ठ वा…",2022-04-10T07:04:55Z,,newsApi,The Times of India,english
srilanka,"कार्टून: चीन के कर्ज में फंसे तो गए, महिंदा राजपक्षे से बोले इमरान खान- लोन लेकर लोनली हो गए","Situation In Pakistan And Sri Lanka : पाकिस्तान में इमरान खान की सरकार गिर चुकी है, वहीं श्रीलंका में महिंदा राजपक्षे की सरकार की पूरी कैबिनेट ने इस्तीफा दे दिया है। हमारे ये दोनों पड़ोसी देश चीनी कर्ज के बोझ तले दबे हैं। दोनों देशों के हालात को दर्शता एक टीओ…",2022-04-05T03:41:36Z,,newsApi,The Times of India,english
srilanka,"असम के जंगलों में आर्मी ट्रेनिंग, चेन्नई से पढ़ाई, लिट्टे को कुचला और अब श्रीलंका में इमरजेंसी लगाई, जानिए गोटबाया राजपक्षे को","Gotabaya Rajapaksa News : गोटबाया राजपक्षे का जीवन सेना में बीता, लेकिन 2019 में ऐसा संयोग बना कि वो राष्ट्रपति बन गए। गोटबाया की खासियत है कि उन्होंने कई डिग्रियां हासिल कीं। 1991 में आर्मी को छोड़कर आईटी की डिग्री ली और इसी डिग्री पर नौकरियां भी कीं, लेकिन …",2022-04-04T09:52:06Z,,newsApi,The Times of India,english
srilanka,"श्रीलंका में आधी रात गहाराया संकट, PM छोड़ पूरी कैबिनेट का इस्तीफा",श्रीलंका के शिक्षा मंत्री दिनेश गुणवर्धने ने इस बात की पुष्टि करते हुए बताया कि राष्ट्रपति गोटबाया राजपक्षे और पीएम महिंदा राजपक्षे को छोड़कर सभी 26 मंत्रियों ने इस्तीफा दे दिया है। इनमें महिंदा के बेटे और खेल मंत्री नमल राजपक्षे भी शामिल हैं।,2022-04-03T20:26:14Z,,newsApi,The Times of India,english
srilanka,Petrol Price: इस देश ने एक ही झटके में 84 रुपये बढ़ा दिए पेट्रोल के दाम,श्रीलंका (Sri Lanka Petrol Price) में इस साल पेट्रोल की कीमत (Petrol Price) में 90 फीसदी की तेजी आ चुकी है। डीजल की कीमत (Diesel Price) भी 138 फीसदी बढ़ चुकी है। हालांकि इस तेजी के बावजूद श्रीलंका में पेट्रोल और डीजल की कीमत भारत के मुकाबले कम है।,2022-04-19T07:00:36Z,,newsApi,The Times of India,english
srilanka,Quinze dúvidas para solicitações no INSS,"Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br Quinze dúvidas para solicitações no INSS As novas regras que entraram em vigor há 2 anos e 4 meses, com a reforma da Previdência (em vigor desde 13 de novembro de 2019), trouxeram muitas dúvidas para os trabalhadores que sonham pedir aposentadoria ao Instituto Nacional do Seguro Social (INSS) e até para os que já recebem benefícios. […] Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br",2022-05-02 02:08:34,['Redação Portal'],news Data API,mixvale,english
srilanka,Riverdale Fans Can't Stop Comparing Season 6 Plot Twist to Avengers: Endgame,"This season on Riverdale, the town's heroes have found themselves facing a threat like nothing before -- which is saying something, given some of the wild threats the Town With Pep has faced. The arrival of the mysterious Percival Pickens (Chris O'Shea) soon lead to a power struggle over control of the town's future and, ...",2022-05-02 02:02:00,['Nicole Drum'],news Data API,comicbook,english
srilanka,2023: Ohanaeze Faults Northern Elders Over Zoning Rejection,"Apex Igbo Social-cultural organisation, Ohanaeze Ndigbo, has berated Northern Elders Forum (NEF) for kicking against zoning for the 2023 presidential election. A statement issued by the spokesman of Ohanaeze, Dr. Alex Ogbonnia, said the elders made their position known in a communique signed by the former vice-chancellor of the Plateau State University, Prof Doknan Danjuma […]",2022-05-02 02:00:28,['Nnamdi Mbawike'],news Data API,leadership,english
srilanka,"Elon Musk, Mark Cuban Discuss Using Dogecoin to Solve Twitter Spam Problem",Shark Tank star Mark Cuban has come up with a way to solve Twitter’s spam problem using the meme cryptocurrency dogecoin (DOGE). Tesla and Spacex CEO Elon Musk agrees that it is “not a bad idea.” Twitter recently accepted Musk’s buyout offer. Elon Musk Optimistic About Mark Cuban’s Dogecoin Idea Tesla CEO Elon Musk has […],2022-05-02 02:00:16,['Kevin Helms'],news Data API,bitcoin,english
srilanka,รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7,Social Express EP.7 The post รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7 appeared first on INN News.,2022-05-02 02:00:12,['chalita_k'],news Data API,innnews,english
srilanka,Scholarship for students with disabilities,"Social Welfare Department, Assam, has invited applications from ‘Students with Disabilities Pursuing Medical and Technical Education’ for scholarship",2022-05-02 01:55:00,['Sentinel Digital Desk'],news Data API,sentinel,english
srilanka,"Before She Married Justin, Hailey Bieber Came From a Musical Family","Hailey and Justin Bieber are a match made in celebrity heaven, according to some. The former comes from a celebrity family featuring a famous composer.",2022-05-02 01:55:00,['Michelle Cason'],news Data API,cheatsheet,english
srilanka,"PM Vows To Fight Big Tech, Social Media Giants","Scott Morrison has pledged his government will “continue its world-leading reforms” in the field of online safety should it be reelected, announcing a slew of new eSafety policies. The major policy that will have real-world impacts is the pledge to ensure smartphones and tablets have “strong parental controls installed that are easier to find and... Read More",2022-05-02 01:51:59,['Nathan Jolly'],news Data API,channelnews,english
srilanka,Guaidó: Desde ya tenemos que salir a la calle para exigir la fecha de elecciones libres,"  El presidente encargado de Venezuela, Juan Guaidó, hizo un llamado a los venezolanos en todo el país para movilizarse y exigir fecha para elecciones […]",2022-05-02 01:50:37,['García Sequera'],news Data API,lapatilla,english
srilanka,Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81,"Robert ‘RazerGuy’ Krakoff, the co-founder of peripheral maker Razer and pioneer of the gaming house, has died at 81. Krakoff’s... The post Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81 appeared first on Kotaku Australia.",2022-05-02 01:48:37,['David Smith'],news Data API,kotaku,english
bharatpe,Tryst 2022: No-Code Software Development Platform Graphite GTC Partners With IIT Delhi Tech Fest,"The first edition of Tryst’s Fintech Summit will be held with keynote speaker Shashwat Nakrani, Co-founder of BharatPe.",2022-04-07T12:29:55Z,IE Online,newsApi,The Indian Express,english
bharatpe,"BharatPe puts behind Grover episode, posts record growth","BharatPe CEO Suhail Sameer said that while the board will take a call on what to do with the money allegedly defrauded by Ashneer Grover, his priority is the firm’s employees so that they stay focused and teams remain stable.",2022-04-10T06:26:02Z,PTI,newsApi,The Indian Express,english
bharatpe,"Without naming portfolio startups, Sequoia says will drive governance","While Sequoia Capital India did not name any startup individually, its comments come when at least three of its portfolio firms — BharatPe, Trell and Zilingo — have been hit with corporate governance issues, including potential instances of fraud.",2022-04-17T18:39:44Z,Soumyarendra Barik,newsApi,The Indian Express,english
bharatpe,"Ashneer Grover writes to Bharatpe board for action against CEO, demands chairman’s resignation","Grover in the letter dated April 8, a copy of which is reviewed by PTI, said Sameer's language in response to the aforesaid social media post is not only defamatory but ""also blatantly a public lie and admission of the company being bankrupt by no less than i…",2022-04-08T09:59:31Z,PTI,newsApi,The Indian Express,english
bharatpe,Will respond strongly to frauds: Sequoia Capital on controversy-hit BharatPe,"Sequoia, which is the largest shareholder in BharatPe where co-founder Ashneer Grover was virtually sacked from his role, in a blog on its website said it won't hesitate to act to protect the interest of shareholders and employees even if it costs it financia…",2022-04-17T13:14:01Z,PTI,newsApi,The Indian Express,english
bharatpe,IIT-Delhi to organise annual science and tech fest ‘Tryst’ from April 15-17,"Delhi news: Considered to be ""north India's largest technical festival"", the festival will witness lectures by experts from various fields.",2022-04-08T05:06:45Z,Express News Service,newsApi,The Indian Express,english
bharatpe,"Shark Thank India 2 confirmed by Sony TV, registrations open for budding entrepreneurs",Sony TV is coming back with Shark Tank India for a second season. Budding entrepreneurs can now start registering.,2022-04-30T05:44:48Z,Entertainment Desk,newsApi,The Indian Express,english
bharatpe,Tere bhai ne sara paisa chura liya: BharatPe CEO tells Ashneer Grover`s sister amid delay in salaries - Zee News,"<ol><li>Tere bhai ne sara paisa chura liya: BharatPe CEO tells Ashneer Grover`s sister amid delay in salaries  Zee News
</li><li>""Ashneer Stole All The Money"": BharatPe CEO's Fresh Jibe In Ongoing Saga  NDTV
</li><li>Exclusive | Bhavik Koladiya’s BharatPe s…",2022-04-07T13:32:14Z,Zee Media Bureau,newsApi,India.com,english
bharatpe,"Ashneer Grover says ""markets are the ultimate test & truth"" after BharatPe ends first quarter with ""degrowth"" - YourStory","<ol><li>Ashneer Grover says ""markets are the ultimate test & truth"" after BharatPe ends first quarter with ""degrowth""  YourStory
</li><li>Ashneer Grover Hits Out at BharatPe CEO and Chairman, Says 'Ab Nani Yaad Aayegi'  News18
</li><li>Exclusive | Bhavik Ko…",2022-04-07T05:45:04Z,Tarutr Malhotra,newsApi,YourStory,english
bharatpe,BharatPe CEO tells Ashneer Grover's sister: 'Tere bhai ne sara paisa chura liya' - Hindustan Times,"<ol><li>BharatPe CEO tells Ashneer Grover's sister: 'Tere bhai ne sara paisa chura liya'  Hindustan Times
</li><li>Ashneer Grover Hits Out at BharatPe CEO and Chairman, Says 'Ab Nani Yaad Aayegi'  News18
</li><li>Exclusive | Bhavik Koladiya’s BharatPe stake…",2022-04-07T11:06:31Z,HT Entertainment Desk,newsApi,Hindustan Times,english
bharatpe,I did what is right for company: BharatPe CEO Suhail Sameer,"Ashneer Grover, who had to go on leave in January following allegations of using abusive language against Kotak Mahindra Bank staff and of fraudulent practices, had accused Sameer of siding with the investors to remove him from office.",2022-04-05T12:39:12Z,,newsApi,Moneycontrol,english
bharatpe,"Ashneer Grover Hits Out at BharatPe CEO and Chairman, Says 'Ab Nani Yaad Aayegi' - News18","<ol><li>Ashneer Grover Hits Out at BharatPe CEO and Chairman, Says 'Ab Nani Yaad Aayegi'  News18
</li><li>Exclusive | Bhavik Koladiya’s BharatPe stake was bought out by Sequoia, Nakrani, angel investors and me: A  Economic Times
</li><li>Ashneer Grover poke…",2022-04-07T04:39:00Z,Business Desk,newsApi,News18,english
bharatpe,Ashneer Grover pokes BharatPe for 'snatching keys': ‘Ab nani yaad aayegi’ - Moneycontrol,"<ol><li>Ashneer Grover pokes BharatPe for 'snatching keys': ‘Ab nani yaad aayegi’  Moneycontrol
</li><li>Exclusive | Bhavik Koladiya’s BharatPe stake was bought out by Sequoia, Nakrani, angel investors and me: A  Economic Times
</li><li>BharatPe-Ashneer Con…",2022-04-07T04:40:05Z,,newsApi,Moneycontrol,english
bharatpe,"VCs shrink budgets: Startups restructure operations, hand pink slips to over 5K staff in ’22","Startups from across the board ranging from industries like ed-tech, e-commerce, financial technology, real estate and home furnishing are among those that have laid off employees.",2022-04-28T22:10:39Z,Soumyarendra Barik,newsApi,The Indian Express,english
bharatpe,A guide to pronouncing names of global tech companies - Rest of World,"BYJU’s. Shein. You’ve read about these companies everywhere, but you can’t say their names out loud. We’re here to help.",2022-04-05T10:00:45Z,Rest of World Staff,newsApi,Restofworld.org,english
bharatpe,Will respond strongly to frauds: Sequoia Capital on controversy-hit BharatPe - YourStory,"<ol><li>Will respond strongly to frauds: Sequoia Capital on controversy-hit BharatPe  YourStory
</li><li>Will continue to respond strongly to wilful misconduct, fraud: BharatPe investor Sequoia Capital  Moneycontrol
</li><li>Will continue to respond strongl…",2022-04-17T12:51:31Z,Press Trust of India,newsApi,YourStory,english
bharatpe,Anupam Mittal responds to fan asking about ‘demeaning’ spoof Sasta Shark Tank - Hindustan Times,"<ol><li>Anupam Mittal responds to fan asking about ‘demeaning’ spoof Sasta Shark Tank  Hindustan Times
</li><li>Shark Tank India’s Namita Thapar regretted losing this deal to Ashneer Grover, but ‘got in touch’ with entrepreneurs after the show  The Indian Ex…",2022-04-05T03:36:52Z,HT Entertainment Desk,newsApi,Hindustan Times,english
bharatpe,BharatPe Interview Experience for SDE-2 (1.5 Years Experienced),"Round 1: Write method findPath, which we should be able to call on any variable on type JSON Object/ multi-level dict. Should take keys separated… Read More
The post BharatPe Interview Experience for SDE-2 (1.5 Years Experienced) appeared first on GeeksforGee…",2022-04-04T12:57:59Z,Akanksha Singh,newsApi,Geeksforgeeks.org,english
bharatpe,"Paytm clocks 6x growth in loan disbursals in FY22, says app#39;s monthly users at highest level","The Gross Merchandise Value (GMV) for its merchants payments business saw a growth of 111 percent in the year, rising from Rs 4 lakh crore to Rs 8.52 lakh crore.",2022-04-06T05:37:13Z,,newsApi,Moneycontrol,english
bharatpe,"AAP#39;s Raghav Chadha, Ukrainian minister Mykhailo Fedorov in World Economic Forum#39;s Young Global Leaders list","The list also includes professor Yoichi Ochiai, musician and composer Wissam Joubran, health justice advocate Jessica Beckerman and NGO founder Zoya Lytvyn.",2022-04-20T10:06:10Z,PTI,newsApi,Moneycontrol,english
bharatpe,Quinze dúvidas para solicitações no INSS,"Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br Quinze dúvidas para solicitações no INSS As novas regras que entraram em vigor há 2 anos e 4 meses, com a reforma da Previdência (em vigor desde 13 de novembro de 2019), trouxeram muitas dúvidas para os trabalhadores que sonham pedir aposentadoria ao Instituto Nacional do Seguro Social (INSS) e até para os que já recebem benefícios. […] Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br",2022-05-02 02:08:34,['Redação Portal'],news Data API,mixvale,english
bharatpe,Riverdale Fans Can't Stop Comparing Season 6 Plot Twist to Avengers: Endgame,"This season on Riverdale, the town's heroes have found themselves facing a threat like nothing before -- which is saying something, given some of the wild threats the Town With Pep has faced. The arrival of the mysterious Percival Pickens (Chris O'Shea) soon lead to a power struggle over control of the town's future and, ...",2022-05-02 02:02:00,['Nicole Drum'],news Data API,comicbook,english
bharatpe,2023: Ohanaeze Faults Northern Elders Over Zoning Rejection,"Apex Igbo Social-cultural organisation, Ohanaeze Ndigbo, has berated Northern Elders Forum (NEF) for kicking against zoning for the 2023 presidential election. A statement issued by the spokesman of Ohanaeze, Dr. Alex Ogbonnia, said the elders made their position known in a communique signed by the former vice-chancellor of the Plateau State University, Prof Doknan Danjuma […]",2022-05-02 02:00:28,['Nnamdi Mbawike'],news Data API,leadership,english
bharatpe,"Elon Musk, Mark Cuban Discuss Using Dogecoin to Solve Twitter Spam Problem",Shark Tank star Mark Cuban has come up with a way to solve Twitter’s spam problem using the meme cryptocurrency dogecoin (DOGE). Tesla and Spacex CEO Elon Musk agrees that it is “not a bad idea.” Twitter recently accepted Musk’s buyout offer. Elon Musk Optimistic About Mark Cuban’s Dogecoin Idea Tesla CEO Elon Musk has […],2022-05-02 02:00:16,['Kevin Helms'],news Data API,bitcoin,english
bharatpe,รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7,Social Express EP.7 The post รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7 appeared first on INN News.,2022-05-02 02:00:12,['chalita_k'],news Data API,innnews,english
bharatpe,Scholarship for students with disabilities,"Social Welfare Department, Assam, has invited applications from ‘Students with Disabilities Pursuing Medical and Technical Education’ for scholarship",2022-05-02 01:55:00,['Sentinel Digital Desk'],news Data API,sentinel,english
